subid, subage, gender, group, code, cong, targ, resp, unknown, trial, block, Acc, RT, pause_time,,,,,
89,26, F, adult, CCC,0,23,100,1,91,1,1,494.43,244.15, ,,,,
89,26, F, adult, ABA,1,22,98,1,92,1,1,591.83,251.41, ,,,,
89,26, F, adult, DCD,1,26,100,1,93,1,1,480.5,263.13, ,,,,
89,26, F, adult, BAB,1,20,104,1,94,1,1,481.6,216.84, ,,,,
89,26, F, adult, CDC,1,24,102,1,95,1,1,423.73,480.64, ,,,,
89,26, F, adult, BAB,1,20,104,1,96,1,1,603.28,261.7, ,,,,
89,26, F, adult, DCD,1,26,100,1,97,1,1,611.49,283.33, ,,,,
89,26, F, adult, CCC,0,23,100,1,1,2,1,521.69,782.77, ,,,,
89,26, F, adult, AAA,0,21,104,1,2,2,1,418.22,294.53, ,,,,
89,26, F, adult, CDC,1,24,102,1,3,2,1,899.94,240.31, ,,,,
89,26, F, adult, BAB,1,20,104,1,4,2,1,540.93,321.33, ,,,,
89,26, F, adult, CDC,1,24,102,1,5,2,1,580.61,342.95, ,,,,
89,26, F, adult, BBB,0,19,98,1,6,2,1,499.75,301.35, ,,,,
89,26, F, adult, CCC,0,23,100,1,7,2,1,436.47,240.37, ,,,,
89,26, F, adult, AAA,0,21,104,1,8,2,1,455.61,206.4, ,,,,
89,26, F, adult, DCD,1,26,100,1,9,2,1,517.94,217.11, ,,,,
89,26, F, adult, ABA,1,22,98,1,10,2,1,575,258.13, ,,,,
89,26, F, adult, DCD,1,26,100,1,11,2,1,510.94,437.16, ,,,,
89,26, F, adult, AAA,0,21,104,1,12,2,1,474.78,281.01, ,,,,
89,26, F, adult, DDD,0,25,102,1,13,2,1,405.32,230.93, ,,,,
89,26, F, adult, BAB,1,20,104,1,14,2,1,563.72,254.82, ,,,,
89,26, F, adult, CCC,0,23,100,1,15,2,1,422.14,252.68, ,,,,
89,26, F, adult, BBB,0,19,98,1,16,2,1,429.41,234.33, ,,,,
89,26, F, adult, CDC,1,24,102,1,17,2,1,512.45,293.43, ,,,,
89,26, F, adult, BBB,0,19,98,1,18,2,1,522.33,229.84, ,,,,
89,26, F, adult, CCC,0,23,100,1,19,2,1,427.6,213.06, ,,,,
89,26, F, adult, BBB,0,19,98,1,20,2,1,450.37,233.85, ,,,,
89,26, F, adult, DDD,0,25,102,1,21,2,1,503.61,260.93, ,,,,
89,26, F, adult, AAA,0,21,104,1,22,2,1,474.57,216.6, ,,,,
89,26, F, adult, CCC,0,23,100,1,23,2,1,518.76,243.6, ,,,,
89,26, F, adult, ABA,1,22,98,1,24,2,1,605.04,218.51, ,,,,
89,26, F, adult, CDC,1,24,102,1,25,2,1,538.17,245.5, ,,,,
89,26, F, adult, ABA,1,22,98,1,26,2,1,562.96,254.98, ,,,,
89,26, F, adult, DCD,1,26,100,1,27,2,1,601.81,244.33, ,,,,
89,26, F, adult, ABA,1,22,98,1,28,2,1,513.53,247.49, ,,,,
89,26, F, adult, DCD,1,26,100,1,29,2,1,556.88,376.84, ,,,,
89,26, F, adult, BBB,0,19,98,1,30,2,1,414.89,225.81, ,,,,
89,26, F, adult, DDD,0,25,102,1,31,2,1,463.07,215.16, ,,,,
89,26, F, adult, AAA,0,21,104,1,32,2,1,501.86,226.32, ,,,,
89,26, F, adult, CCC,0,23,100,1,33,2,1,361.1,251.99, ,,,,
89,26, F, adult, AAA,0,21,104,1,34,2,1,455.63,225.07, ,,,,
89,26, F, adult, CCC,0,23,100,1,35,2,1,462.76,261.95, ,,,,
89,26, F, adult, BAB,1,20,104,1,36,2,1,602.03,211.79, ,,,,
89,26, F, adult, DCD,1,26,100,1,37,2,1,498.36,248.06, ,,,,
89,26, F, adult, AAA,0,21,104,1,38,2,1,345.9,257.03, ,,,,
89,26, F, adult, DCD,1,26,100,1,39,2,1,478.07,236.84, ,,,,
89,26, F, adult, ABA,1,22,98,1,40,2,1,595.26,244.51, ,,,,
89,26, F, adult, CCC,0,23,100,1,41,2,1,381.22,276.89, ,,,,
89,26, F, adult, BBB,0,19,98,1,42,2,1,439.89,225.27, ,,,,
89,26, F, adult, CDC,1,24,102,1,43,2,1,512.5,212.92, ,,,,
89,26, F, adult, BBB,0,19,98,1,44,2,1,452.36,306.68, ,,,,
89,26, F, adult, DCD,1,26,100,1,45,2,1,455.01,220.98, ,,,,
89,26, F, adult, AAA,0,21,104,1,46,2,1,403.33,244.67, ,,,,
89,26, F, adult, CDC,1,24,102,1,47,2,1,506.03,239.57, ,,,,
89,26, F, adult, AAA,0,21,104,1,48,2,1,502.42,242.88, ,,,,
89,26, F, adult, DDD,0,25,102,1,49,2,1,412.37,241.66, ,,,,
89,26, F, adult, BBB,0,19,98,1,50,2,1,458.57,231.7, ,,,,
89,26, F, adult, DCD,1,26,100,1,51,2,1,604.53,230.37, ,,,,
89,26, F, adult, BAB,1,20,104,1,52,2,1,580.43,230.22, ,,,,
89,26, F, adult, CCC,0,23,100,1,53,2,1,445.88,253.02, ,,,,
89,26, F, adult, ABA,1,22,98,1,54,2,1,609.43,242.99, ,,,,
89,26, F, adult, CDC,1,24,102,1,55,2,1,481.03,183.33, ,,,,
89,26, F, adult, BAB,1,20,104,1,56,2,1,534.32,186.31, ,,,,
89,26, F, adult, CDC,1,24,102,1,57,2,1,446.84,250.04, ,,,,
89,26, F, adult, BAB,1,20,104,1,58,2,1,539.94,211.14, ,,,,
89,26, F, adult, DDD,0,25,102,1,59,2,1,353.89,254, ,,,,
89,26, F, adult, AAA,0,21,104,1,60,2,1,419.74,235.19, ,,,,
89,26, F, adult, DCD,1,26,100,1,61,2,1,489.57,214.88, ,,,,
89,26, F, adult, BAB,1,20,104,1,62,2,1,485.64,219.29, ,,,,
89,26, F, adult, DDD,0,25,102,1,63,2,1,386.03,228.4, ,,,,
89,26, F, adult, BBB,0,19,98,1,64,2,1,586.63,235.86, ,,,,
89,26, F, adult, CDC,1,24,102,1,65,2,1,473.59,208.66, ,,,,
89,26, F, adult, AAA,0,21,104,1,66,2,1,443.18,223.27, ,,,,
89,26, F, adult, CDC,1,24,102,1,67,2,1,436.31,253.94, ,,,,
89,26, F, adult, ABA,1,22,98,1,68,2,1,602.37,213.03, ,,,,
89,26, F, adult, DDD,0,25,102,1,69,2,1,387.29,245.03, ,,,,
89,26, F, adult, ABA,1,22,98,1,70,2,1,542.77,230.76, ,,,,
89,26, F, adult, DCD,1,26,100,1,71,2,1,476.12,210.5, ,,,,
89,26, F, adult, ABA,1,22,98,1,72,2,1,536.24,222.37, ,,,,
89,26, F, adult, DDD,0,25,102,1,73,2,1,483.43,257.85, ,,,,
89,26, F, adult, BBB,0,19,98,1,74,2,1,472.76,222.21, ,,,,
89,26, F, adult, CDC,1,24,102,1,75,2,1,427.96,228.59, ,,,,
89,26, F, adult, BBB,0,19,98,1,76,2,1,482.26,257.62, ,,,,
89,26, F, adult, CCC,0,23,100,1,77,2,1,508.68,259.83, ,,,,
89,26, F, adult, ABA,1,22,98,1,78,2,1,823.54,425.07, ,,,,
89,26, F, adult, CDC,1,24,102,1,79,2,1,512.45,461.69, ,,,,
89,26, F, adult, BAB,1,20,104,1,80,2,1,540.07,335.02, ,,,,
89,26, F, adult, CCC,0,23,100,1,81,2,1,504.77,316.95, ,,,,
89,26, F, adult, BBB,0,19,98,1,82,2,1,495.28,461.33, ,,,,
89,26, F, adult, DCD,1,26,100,1,83,2,1,506.45,375.69, ,,,,
89,26, F, adult, BAB,1,20,104,1,84,2,1,568.88,266.67, ,,,,
89,26, F, adult, DDD,0,25,102,1,85,2,1,402.61,336.5, ,,,,
89,26, F, adult, BAB,1,20,104,1,86,2,1,524.81,686.82, ,,,,
89,26, F, adult, CCC,0,23,100,1,87,2,1,452.34,281.98, ,,,,
89,26, F, adult, BAB,1,20,104,1,88,2,1,566.08,248.29, ,,,,
89,26, F, adult, DDD,0,25,102,1,89,2,1,397.99,215.29, ,,,,
89,26, F, adult, ABA,1,22,98,1,90,2,1,598.92,264.3, ,,,,
89,26, F, adult, DCD,1,26,100,1,91,2,1,515.16,240.57, ,,,,
89,26, F, adult, AAA,0,21,104,1,92,2,1,380.44,272.43, ,,,,
89,26, F, adult, CCC,0,23,100,1,93,2,1,377.44,287.32, ,,,,
89,26, F, adult, BAB,1,20,104,1,94,2,1,554.96,239.55, ,,,,
89,26, F, adult, DDD,0,25,102,1,95,2,1,373.27,279.59, ,,,,
89,26, F, adult, ABA,1,22,98,1,96,2,1,579.32,245.21, ,,,,
89,26, F, adult, DDD,0,25,102,1,97,2,1,409.44,324.81, ,,,,
89,26, F, adult, CDC,1,24,102,1,1,3,1,814.3,493.1, ,,,,
89,26, F, adult, AAA,0,21,104,1,2,3,1,443.64,431.95, ,,,,
89,26, F, adult, DDD,0,25,102,1,3,3,1,469.57,420.41, ,,,,
89,26, F, adult, ABA,1,22,98,1,4,3,1,587.18,373.53, ,,,,
89,26, F, adult, DDD,0,25,102,1,5,3,1,621.98,286.48, ,,,,
89,26, F, adult, BBB,0,19,98,1,6,3,1,467.14,224.25, ,,,,
89,26, F, adult, CDC,1,24,102,1,7,3,1,489.36,236.58, ,,,,
89,26, F, adult, BAB,1,20,104,1,8,3,1,553.77,254.7, ,,,,
89,26, F, adult, DDD,0,25,102,1,9,3,1,325.46,271.8, ,,,,
89,26, F, adult, ABA,1,22,98,1,10,3,1,580,270.39, ,,,,
89,26, F, adult, CCC,0,23,100,1,11,3,1,419.39,267.38, ,,,,
89,26, F, adult, ABA,1,22,104,1,12,3,0,397.69,57.73, ,,,,
89,26, F, adult, DCD,1,26,100,1,13,3,1,543.03,987.48, ,,,,
89,26, F, adult, BAB,1,20,104,1,14,3,1,579.66,1998.41, ,,,,
89,26, F, adult, DCD,1,26,100,1,15,3,1,485.08,507.61, ,,,,
89,26, F, adult, BBB,0,19,98,1,16,3,1,549.32,304.97, ,,,,
89,26, F, adult, DCD,1,26,100,1,17,3,1,499.52,321.34, ,,,,
89,26, F, adult, ABA,1,22,98,1,18,3,1,533.66,255.77, ,,,,
89,26, F, adult, DDD,0,25,102,1,19,3,1,500.48,266.77, ,,,,
89,26, F, adult, ABA,1,22,98,1,20,3,1,517.94,219.15, ,,,,
89,26, F, adult, CDC,1,24,102,1,21,3,1,466.47,249.13, ,,,,
89,26, F, adult, BBB,0,19,98,1,22,3,1,402.48,254.48, ,,,,
89,26, F, adult, CCC,0,23,100,1,23,3,1,431.57,243.78, ,,,,
89,26, F, adult, ABA,1,22,98,1,24,3,1,540.98,277.56, ,,,,
89,26, F, adult, CDC,1,24,102,1,25,3,1,461.96,224.91, ,,,,
89,26, F, adult, BAB,1,20,104,1,26,3,1,511.32,260.59, ,,,,
89,26, F, adult, CDC,1,24,102,1,27,3,1,412.46,250.97, ,,,,
89,26, F, adult, AAA,0,21,104,1,28,3,1,408.87,241.81, ,,,,
89,26, F, adult, CCC,0,23,100,1,29,3,1,487.24,238.12, ,,,,
89,26, F, adult, BAB,1,20,104,1,30,3,1,529.96,279.41, ,,,,
89,26, F, adult, CCC,0,23,100,1,31,3,1,435.32,275.09, ,,,,
89,26, F, adult, ABA,1,22,98,1,32,3,1,576.57,226.2, ,,,,
89,26, F, adult, CDC,1,24,102,1,33,3,1,479.2,263.76, ,,,,
89,26, F, adult, AAA,0,21,104,1,34,3,1,476.94,250.29, ,,,,
89,26, F, adult, DDD,0,25,102,1,35,3,1,433.79,255.79, ,,,,
89,26, F, adult, ABA,1,22,98,1,36,3,1,555.94,232.44, ,,,,
89,26, F, adult, DCD,1,26,100,1,37,3,1,517.98,265.93, ,,,,
89,26, F, adult, ABA,1,22,98,1,38,3,1,513.22,308.41, ,,,,
89,26, F, adult, DCD,1,26,100,1,39,3,1,486.35,245.82, ,,,,
89,26, F, adult, BAB,1,20,104,1,40,3,1,577.15,237.67, ,,,,
89,26, F, adult, DDD,0,25,102,1,41,3,1,362.35,294.1, ,,,,
89,26, F, adult, AAA,0,21,104,1,42,3,1,465.34,248.4, ,,,,
89,26, F, adult, DDD,0,25,102,1,43,3,1,440.94,229.53, ,,,,
89,26, F, adult, BAB,1,20,104,1,44,3,1,434.71,227.22, ,,,,
89,26, F, adult, DCD,1,26,100,1,45,3,1,466.68,240.23, ,,,,
89,26, F, adult, BBB,0,19,98,1,46,3,1,463.61,269.25, ,,,,
89,26, F, adult, DDD,0,25,102,1,47,3,1,420.89,251, ,,,,
89,26, F, adult, ABA,1,22,98,1,48,3,1,567.16,249.98, ,,,,
89,26, F, adult, CDC,1,24,102,1,49,3,1,495.1,246.11, ,,,,
89,26, F, adult, BBB,0,19,98,1,50,3,1,438.63,290.07, ,,,,
89,26, F, adult, DCD,1,26,100,1,51,3,1,471.9,356.58, ,,,,
89,26, F, adult, BBB,0,19,98,1,52,3,1,446.12,221.37, ,,,,
89,26, F, adult, DDD,0,25,102,1,53,3,1,420.11,212.19, ,,,,
89,26, F, adult, AAA,0,21,104,1,54,3,1,417.5,259.57, ,,,,
89,26, F, adult, CDC,1,24,100,1,55,3,0,322.41,1141.18, ,,,,
89,26, F, adult, BBB,0,19,98,1,56,3,1,671.33,461.77, ,,,,
89,26, F, adult, CDC,1,24,102,1,57,3,1,431.36,266.79, ,,,,
89,26, F, adult, AAA,0,21,104,1,58,3,1,462.88,310.37, ,,,,
89,26, F, adult, CCC,0,23,100,1,59,3,1,505.3,270.85, ,,,,
89,26, F, adult, AAA,0,21,104,1,60,3,1,388.55,317.19, ,,,,
89,26, F, adult, CDC,1,24,102,1,61,3,1,480.33,262.91, ,,,,
89,26, F, adult, AAA,0,21,104,1,62,3,1,402.84,372.03, ,,,,
89,26, F, adult, CCC,0,23,100,1,63,3,1,436.66,228.33, ,,,,
89,26, F, adult, BBB,0,19,98,1,64,3,1,507.83,304.03, ,,,,
89,26, F, adult, CCC,0,23,100,1,65,3,1,489.9,265.15, ,,,,
89,26, F, adult, ABA,1,22,98,1,66,3,1,548.58,240.8, ,,,,
89,26, F, adult, DDD,0,25,102,1,67,3,1,439.05,262.42, ,,,,
89,26, F, adult, AAA,0,21,104,1,68,3,1,459.36,195.12, ,,,,
89,26, F, adult, DDD,0,25,102,1,69,3,1,418.25,202.54, ,,,,
89,26, F, adult, BAB,1,20,104,1,70,3,1,741.12,325.54, ,,,,
89,26, F, adult, DCD,1,26,100,1,71,3,1,472.38,239.66, ,,,,
89,26, F, adult, BAB,1,20,104,1,72,3,1,533.99,241.19, ,,,,
89,26, F, adult, DCD,1,26,100,1,73,3,1,558.44,273.38, ,,,,
89,26, F, adult, AAA,0,21,104,1,74,3,1,391.27,263.74, ,,,,
89,26, F, adult, CDC,1,24,102,1,75,3,1,511,266.15, ,,,,
89,26, F, adult, BAB,1,20,104,1,76,3,1,477.59,268.51, ,,,,
89,26, F, adult, CCC,0,23,100,1,77,3,1,450.2,216.83, ,,,,
89,26, F, adult, BBB,0,19,98,1,78,3,1,471.47,309.18, ,,,,
89,26, F, adult, CCC,0,23,100,1,79,3,1,416.98,248.88, ,,,,
89,26, F, adult, AAA,0,21,104,1,80,3,1,388.97,263.9, ,,,,
89,26, F, adult, CCC,0,23,100,1,81,3,1,430.2,260.86, ,,,,
89,26, F, adult, BBB,0,19,98,1,82,3,1,466.19,240.59, ,,,,
89,26, F, adult, DCD,1,26,100,1,83,3,1,525.64,298.98, ,,,,
89,26, F, adult, BAB,1,20,104,1,84,3,1,539.66,410.03, ,,,,
89,26, F, adult, DDD,0,25,102,1,85,3,1,401.7,306.44, ,,,,
89,26, F, adult, BAB,1,20,104,1,86,3,1,442.8,373.43, ,,,,
89,26, F, adult, CDC,1,24,102,1,87,3,1,540.73,273.85, ,,,,
89,26, F, adult, BBB,0,19,98,1,88,3,1,494.63,348.2, ,,,,
89,26, F, adult, DCD,1,26,100,1,89,3,1,478.43,460.19, ,,,,
89,26, F, adult, BBB,0,19,98,1,90,3,1,475.17,303.62, ,,,,
89,26, F, adult, CCC,0,23,100,1,91,3,1,369.69,373.36, ,,,,
89,26, F, adult, BAB,1,20,104,1,92,3,1,509.06,275.62, ,,,,
89,26, F, adult, CDC,1,24,102,1,93,3,1,448.25,294.72, ,,,,
89,26, F, adult, ABA,1,22,98,1,94,3,1,524.13,440.04, ,,,,
89,26, F, adult, CCC,0,23,100,1,95,3,1,462.21,252.15, ,,,,
89,26, F, adult, AAA,0,21,104,1,96,3,1,386.11,339.32, ,,,,
89,26, F, adult, DCD,1,26,100,1,97,3,1,470.3,315.64, ,,,,
90,26, F, adult, CCC,0,23,100,1,1,1,1,774.68,271.9, ,,,,
90,26, F, adult, ABA,1,22,98,1,2,1,1,890.83,258.31, ,,,,
90,26, F, adult, CCC,0,23,100,1,3,1,1,552.82,347.1, ,,,,
90,26, F, adult, BAB,1,20,104,1,4,1,1,588.18,261.73, ,,,,
90,26, F, adult, CCC,0,23,100,1,5,1,1,490.19,232.97, ,,,,
90,26, F, adult, BBB,0,19,98,1,6,1,1,583.71,472.53, ,,,,
90,26, F, adult, CCC,0,23,100,1,7,1,1,430.04,174.11, ,,,,
90,26, F, adult, BAB,1,20,104,1,8,1,1,525.9,234.59, ,,,,
90,26, F, adult, CCC,0,23,100,1,9,1,1,551.34,227.62, ,,,,
90,26, F, adult, AAA,0,21,104,1,10,1,1,417.5,258.43, ,,,,
90,26, F, adult, DCD,1,26,100,1,11,1,1,839.66,287.74, ,,,,
90,26, F, adult, BBB,0,19,98,1,12,1,1,611.76,253.14, ,,,,
90,26, F, adult, CDC,1,24,102,1,13,1,1,1005.02,291.34, ,,,,
90,26, F, adult, ABA,1,22,98,1,14,1,1,1171.12,322.26, ,,,,
90,26, F, adult, DCD,1,26,100,1,15,1,1,820.06,252.77, ,,,,
90,26, F, adult, AAA,0,21,104,1,16,1,1,473.37,528.6, ,,,,
90,26, F, adult, CCC,0,23,100,1,17,1,1,444.38,643.48, ,,,,
90,26, F, adult, BAB,1,20,104,1,18,1,1,528.31,221.38, ,,,,
90,26, F, adult, DDD,0,25,102,1,19,1,1,475.71,394.97, ,,,,
90,26, F, adult, AAA,0,21,104,1,20,1,1,390.4,156.07, ,,,,
90,26, F, adult, CCC,0,23,100,1,21,1,1,508.85,266.44, ,,,,
90,26, F, adult, BAB,1,20,104,1,22,1,1,534.61,210.73, ,,,,
90,26, F, adult, DDD,0,25,102,1,23,1,1,437.48,346.24, ,,,,
90,26, F, adult, AAA,0,21,104,1,24,1,1,499.21,248.33, ,,,,
90,26, F, adult, DCD,1,26,100,1,25,1,1,596.58,271.18, ,,,,
90,26, F, adult, BBB,0,19,98,1,26,1,1,508.27,257.02, ,,,,
90,26, F, adult, CDC,1,24,102,1,27,1,1,749.4,321.42, ,,,,
90,26, F, adult, BBB,0,19,98,1,28,1,1,604.87,349.8, ,,,,
90,26, F, adult, DDD,0,25,102,1,29,1,1,638.18,310.17, ,,,,
90,26, F, adult, AAA,0,21,104,1,30,1,1,519.78,438.37, ,,,,
90,26, F, adult, CCC,0,23,100,1,31,1,1,516.79,88.27, ,,,,
90,26, F, adult, ABA,1,22,98,1,32,1,1,707.7,225.36, ,,,,
90,26, F, adult, DDD,0,25,102,1,33,1,1,535.52,148.22, ,,,,
90,26, F, adult, ABA,1,22,98,1,34,1,1,670.37,235.39, ,,,,
90,26, F, adult, DCD,1,26,100,1,35,1,1,555.27,340.91, ,,,,
90,26, F, adult, ABA,1,22,98,1,36,1,1,629.84,278.71, ,,,,
90,26, F, adult, CDC,1,24,102,1,37,1,1,667.93,337.33, ,,,,
90,26, F, adult, ABA,1,22,98,1,38,1,1,683.97,185.01, ,,,,
90,26, F, adult, CDC,1,24,102,1,39,1,1,601.67,338.47, ,,,,
90,26, F, adult, AAA,0,21,104,1,40,1,1,479.2,250.83, ,,,,
90,26, F, adult, CDC,1,24,102,1,41,1,1,617.46,248.67, ,,,,
90,26, F, adult, ABA,1,22,98,1,42,1,1,692.16,251.24, ,,,,
90,26, F, adult, DCD,1,26,100,1,43,1,1,593.2,274.86, ,,,,
90,26, F, adult, BBB,0,19,98,1,44,1,1,537.73,258.67, ,,,,
90,26, F, adult, DCD,1,26,100,1,45,1,1,503.57,220.98, ,,,,
90,26, F, adult, BBB,0,19,98,1,46,1,1,827.76,380.11, ,,,,
90,26, F, adult, CDC,1,24,102,1,47,1,1,572.69,382.66, ,,,,
90,26, F, adult, BBB,0,19,98,1,48,1,1,747.69,730.25, ,,,,
90,26, F, adult, DDD,0,25,102,1,49,1,1,404.54,813.37, ,,,,
90,26, F, adult, ABA,1,22,98,1,50,1,1,818.51,252.61, ,,,,
90,26, F, adult, DDD,0,25,102,1,51,1,1,449.64,305.29, ,,,,
90,26, F, adult, BAB,1,20,104,1,52,1,1,648.07,243.16, ,,,,
90,26, F, adult, CDC,1,24,102,1,53,1,1,601.87,242.81, ,,,,
90,26, F, adult, BAB,1,20,104,1,54,1,1,514.18,245.32, ,,,,
90,26, F, adult, CDC,1,24,102,1,55,1,1,700.85,136.41, ,,,,
90,26, F, adult, BAB,1,20,104,1,56,1,1,640.85,562.1, ,,,,
90,26, F, adult, CCC,0,23,100,1,57,1,1,483.98,241.76, ,,,,
90,26, F, adult, AAA,0,21,104,1,58,1,1,488.17,292.84, ,,,,
90,26, F, adult, DDD,0,25,102,1,59,1,1,489.62,350.49, ,,,,
90,26, F, adult, ABA,1,22,98,1,60,1,1,755.4,451.05, ,,,,
90,26, F, adult, CCC,0,23,100,1,61,1,1,577.17,426.79, ,,,,
90,26, F, adult, BBB,0,19,98,1,62,1,1,657.95,560.45, ,,,,
90,26, F, adult, CCC,0,23,100,1,63,1,1,465.43,304.14, ,,,,
90,26, F, adult, AAA,0,21,104,1,64,1,1,488.7,289.67, ,,,,
90,26, F, adult, DDD,0,25,102,1,65,1,1,434.02,229.58, ,,,,
90,26, F, adult, BBB,0,19,98,1,66,1,1,482.45,272.69, ,,,,
90,26, F, adult, DDD,0,25,102,1,67,1,1,492.41,523.04, ,,,,
90,26, F, adult, BAB,1,20,104,1,68,1,1,468.57,308.21, ,,,,
90,26, F, adult, DDD,0,25,102,1,69,1,1,435.37,303.18, ,,,,
90,26, F, adult, AAA,0,21,104,1,70,1,1,450.08,225.59, ,,,,
90,26, F, adult, DDD,0,25,102,1,71,1,1,391.5,258.35, ,,,,
90,26, F, adult, ABA,1,22,98,1,72,1,1,839.01,262.9, ,,,,
90,26, F, adult, CDC,1,24,102,1,73,1,1,778.01,518.01, ,,,,
90,26, F, adult, AAA,0,21,104,1,74,1,1,745.85,644.79, ,,,,
90,26, F, adult, DDD,0,25,102,1,75,1,1,497.19,353.17, ,,,,
90,26, F, adult, BAB,1,20,104,1,76,1,1,921.07,333.99, ,,,,
90,26, F, adult, DCD,1,26,100,1,77,1,1,607.28,705.06, ,,,,
90,26, F, adult, BBB,0,19,98,1,78,1,1,611.12,269.51, ,,,,
90,26, F, adult, CCC,0,23,100,1,79,1,1,522.12,486.54, ,,,,
90,26, F, adult, BBB,0,19,98,1,80,1,1,506.29,0.4, ,,,,
90,26, F, adult, DCD,1,26,100,1,81,1,1,552.35,178.01, ,,,,
90,26, F, adult, BAB,1,20,104,1,82,1,1,562.08,461.57, ,,,,
90,26, F, adult, DCD,1,26,100,1,83,1,1,519.99,303.45, ,,,,
90,26, F, adult, BAB,1,20,104,1,84,1,1,546.36,294.47, ,,,,
90,26, F, adult, CDC,1,24,102,1,85,1,1,803.35,267.46, ,,,,
90,26, F, adult, BBB,0,19,98,1,86,1,1,681.28,423.21, ,,,,
90,26, F, adult, DCD,1,26,100,1,87,1,1,460.78,261.23, ,,,,
90,26, F, adult, AAA,0,21,104,1,88,1,1,609.29,315.09, ,,,,
90,26, F, adult, DCD,1,26,100,1,89,1,1,469.76,267.73, ,,,,
90,26, F, adult, AAA,0,21,104,1,90,1,1,447.38,248.22, ,,,,
90,26, F, adult, CDC,1,24,102,1,91,1,1,1292.79,251.27, ,,,,
90,26, F, adult, ABA,1,22,98,1,92,1,1,617.94,265.04, ,,,,
90,26, F, adult, CDC,1,24,102,1,93,1,1,806.69,279.33, ,,,,
90,26, F, adult, BAB,1,20,104,1,94,1,1,546.33,263.18, ,,,,
90,26, F, adult, DCD,1,26,100,1,95,1,1,550.04,286.27, ,,,,
90,26, F, adult, ABA,1,22,98,1,96,1,1,1057.43,281.78, ,,,,
90,26, F, adult, CCC,0,23,100,1,97,1,1,548.41,344.38, ,,,,
90,26, F, adult, CCC,0,23,100,1,1,2,1,661.69,204.36, ,,,,
90,26, F, adult, ABA,1,22,98,1,2,2,1,682.34,306.32, ,,,,
90,26, F, adult, CDC,1,24,102,1,3,2,1,804.7,518.28, ,,,,
90,26, F, adult, BBB,0,19,98,1,4,2,1,616.43,400.76, ,,,,
90,26, F, adult, DDD,0,25,102,1,5,2,1,697.01,365.96, ,,,,
90,26, F, adult, ABA,1,22,98,1,6,2,1,812.92,552.31, ,,,,
90,26, F, adult, DCD,1,26,100,1,7,2,1,704.74,230.06, ,,,,
90,26, F, adult, ABA,1,22,98,1,8,2,1,615.69,236.63, ,,,,
90,26, F, adult, DCD,1,26,100,1,9,2,1,470.43,464.92, ,,,,
90,26, F, adult, BAB,1,20,104,1,10,2,1,700.21,306.73, ,,,,
90,26, F, adult, CDC,1,24,102,1,11,2,1,640.44,629.69, ,,,,
90,26, F, adult, BBB,0,19,98,1,12,2,1,564.19,262.86, ,,,,
90,26, F, adult, CCC,0,23,100,1,13,2,1,526.14,983.82, ,,,,
90,26, F, adult, AAA,0,21,104,1,14,2,1,437.78,263.67, ,,,,
90,26, F, adult, DCD,1,26,100,1,15,2,1,658.98,283.9, ,,,,
90,26, F, adult, BBB,0,19,98,1,16,2,1,902.51,164.49, ,,,,
90,26, F, adult, DDD,0,25,102,1,17,2,1,492.12,322.84, ,,,,
90,26, F, adult, ABA,1,22,98,1,18,2,1,827.91,253.93, ,,,,
90,26, F, adult, DCD,1,26,100,1,19,2,1,545.69,494.97, ,,,,
90,26, F, adult, AAA,0,21,104,1,20,2,1,546.54,343.32, ,,,,
90,26, F, adult, DDD,0,25,102,1,21,2,1,463.87,207.63, ,,,,
90,26, F, adult, ABA,1,22,98,1,22,2,1,650.78,174.05, ,,,,
90,26, F, adult, DDD,0,25,102,1,23,2,1,455.81,254.4, ,,,,
90,26, F, adult, BAB,1,20,104,1,24,2,1,770.45,269.97, ,,,,
90,26, F, adult, CCC,0,23,100,1,25,2,1,410.75,235.84, ,,,,
90,26, F, adult, BBB,0,19,98,1,26,2,1,785.87,787.01, ,,,,
90,26, F, adult, CDC,1,24,102,1,27,2,1,750.88,270.94, ,,,,
90,26, F, adult, BBB,0,19,98,1,28,2,1,594.46,332.56, ,,,,
90,26, F, adult, DDD,0,25,102,1,29,2,1,500.97,411.98, ,,,,
90,26, F, adult, AAA,0,21,104,1,30,2,1,466.69,481.24, ,,,,
90,26, F, adult, CDC,1,24,102,1,31,2,1,668.79,300.34, ,,,,
90,26, F, adult, BBB,0,19,98,1,32,2,1,567.81,241.46, ,,,,
90,26, F, adult, DDD,0,25,102,1,33,2,1,447.85,303.03, ,,,,
90,26, F, adult, AAA,0,21,104,1,34,2,1,378.32,237.32, ,,,,
90,26, F, adult, CDC,1,24,102,1,35,2,1,604.2,171.85, ,,,,
90,26, F, adult, BAB,1,20,104,1,36,2,1,508.16,314.09, ,,,,
90,26, F, adult, CDC,1,24,102,1,37,2,1,683.51,442.04, ,,,,
90,26, F, adult, BBB,0,19,98,1,38,2,1,593.9,377.6, ,,,,
90,26, F, adult, CCC,0,23,100,1,39,2,1,569.76,300.79, ,,,,
90,26, F, adult, ABA,1,22,98,1,40,2,1,903.28,261.17, ,,,,
90,26, F, adult, CCC,0,23,100,1,41,2,1,667.28,377.03, ,,,,
90,26, F, adult, BAB,1,20,104,1,42,2,1,642.15,209.49, ,,,,
