subid, subage, gender, group, code, cong, targ, resp, unknown, trial, block, Acc, RT, pause_time, ts_RT, diff,
111,12, F, ea, BBB,0,25,104,1,24,2,1,606.56,256.04,603.68,2.88, 
111,12, F, ea, DDD,0,19,98,1,25,2,1,527.61,258.19,523.67,3.94, 
111,12, F, ea, BAB,1,26,102,1,26,2,1,623.58,279.47,619.94,3.64, 
111,12, F, ea, CDC,1,31,98,1,27,2,1,499.68,185.07,496.74,2.94, 
111,12, F, ea, AAA,0,30,102,1,28,2,1,559.95,13.18,557.14,2.81, 
111,12, F, ea, DCD,1,20,100,1,29,2,1,547.31,237.83,544.24,3.07, 
111,12, F, ea, ABA,1,29,104,1,30,2,1,780.03,430.24,776.91,3.12, 
111,12, F, ea, CDC,1,31,98,1,31,2,1,654.67,371.39,650.56,4.11, 
111,12, F, ea, AAA,0,30,102,1,32,2,1,565.28,222.47,562.25,3.03, 
111,12, F, ea, CCC,0,32,100,1,33,2,1,544.84,312.76,538.71,6.14, 
111,12, F, ea, BAB,1,26,102,1,34,2,1,645,275.1,641.87,3.13, 
111,12, F, ea, DDD,0,19,98,1,35,2,1,665.16,207.02,661.16,4, 
111,12, F, ea, BBB,0,25,104,1,36,2,1,613.93,302.66,611.23,2.69, 
111,12, F, ea, DDD,0,19,98,1,37,2,1,458.13,265.63,455.27,2.86, 
111,12, F, ea, BBB,0,25,104,1,38,2,1,661.23,405.29,658.34,2.88, 
111,12, F, ea, CCC,0,32,100,1,39,2,1,629.76,349.52,626.35,3.41, 
111,12, F, ea, ABA,1,29,104,1,40,2,1,709.12,403.96,706.16,2.97, 
111,12, F, ea, DDD,0,19,98,1,41,2,1,760.98,549.92,757.94,3.04, 
111,12, F, ea, BBB,0,25,104,1,42,2,1,663.54,734.42,660.63,2.9, 
111,12, F, ea, CDC,1,31,98,1,43,2,1,799,441.47,796.07,2.93, 
111,12, F, ea, ABA,1,29,104,1,44,2,1,837.57,335.34,834.08,3.5, 
111,12, F, ea, DCD,1,20,98,1,45,2,0,673.18,662.95,670.41,2.77, 
111,12, F, ea, ABA,1,29,104,1,46,2,1,534.07,255.47,530.4,3.67, 
111,12, F, ea, CDC,1,31,98,1,47,2,1,580.87,295.2,578.11,2.76, 
111,12, F, ea, ABA,1,29,104,1,48,2,1,675.68,458.29,672.7,2.98, 
111,12, F, ea, CDC,1,31,98,1,49,2,1,694.61,573.38,691.89,2.72, 
111,12, F, ea, BAB,1,26,102,1,50,2,1,764.6,328.82,761.73,2.87, 
111,12, F, ea, CDC,1,31,98,1,51,2,1,573.62,445.56,569.47,4.15, 
111,12, F, ea, AAA,0,30,102,1,52,2,1,705.57,512.09,702.58,2.99, 
111,12, F, ea, CDC,1,31,98,1,53,2,1,586.34,292.88,583.51,2.83, 
111,12, F, ea, ABA,1,29,104,1,54,2,1,561.55,324.51,558.7,2.85, 
111,12, F, ea, CCC,0,32,100,1,55,2,1,670.61,412.52,667.87,2.74, 
111,12, F, ea, BAB,1,26,102,1,56,2,1,1594.41,997.09,1591.48,2.93, 
111,12, F, ea, DCD,1,20,100,1,57,2,1,716.06,472.92,712.03,4.03, 
111,12, F, ea, BBB,0,25,104,1,58,2,1,685.37,491.37,682.32,3.05, 
111,12, F, ea, DDD,0,19,98,1,59,2,1,790.27,401.12,786.63,3.64, 
111,12, F, ea, ABA,1,29,104,1,60,2,1,690.17,559.01,687.51,2.66, 
111,12, F, ea, DCD,1,20,100,1,61,2,1,776.93,425.98,772.89,4.03, 
111,12, F, ea, AAA,0,30,102,1,62,2,1,646.7,680.39,642.81,3.89, 
111,12, F, ea, DDD,0,19,98,1,63,2,1,693.1,538.21,690.09,3, 
111,12, F, ea, BBB,0,25,104,1,64,2,1,743.59,439.93,740.82,2.77, 
111,12, F, ea, DCD,1,20,100,1,65,2,1,758.86,321.82,755.96,2.9, 
111,12, F, ea, BAB,1,26,102,1,66,2,1,588.56,414.52,585.57,2.99, 
111,12, F, ea, DDD,0,19,98,1,67,2,1,660.61,507.22,657.48,3.13, 
111,12, F, ea, BAB,1,26,102,1,68,2,1,851.51,462.68,845.56,5.95, 
111,12, F, ea, DCD,1,20,100,1,69,2,1,490.58,320.73,487.6,2.98, 
111,12, F, ea, AAA,0,30,102,1,70,2,1,530.8,431.98,527.42,3.38, 
111,12, F, ea, DDD,0,19,98,1,71,2,1,348.74,232.16,345.95,2.79, 
111,12, F, ea, BAB,1,26,102,1,72,2,1,735.11,329.87,731.32,3.78, 
111,12, F, ea, DDD,0,19,98,1,73,2,1,580.39,150.31,577.7,2.68, 
111,12, F, ea, BAB,1,26,102,1,74,2,1,544.01,171.39,541.01,3, 
111,12, F, ea, CCC,0,32,100,1,75,2,1,613.19,277.44,609.05,4.14, 
111,12, F, ea, ABA,1,29,104,1,76,2,1,657.12,216.77,654.28,2.84, 
111,12, F, ea, DCD,1,20,100,1,77,2,1,1030.74,287.8,1027.98,2.76, 
111,12, F, ea, AAA,0,30,102,1,78,2,1,1148.78,599.57,1145.61,3.17, 
111,12, F, ea, DCD,1,20,100,1,79,2,1,588.75,232.39,585.9,2.85, 
111,12, F, ea, BBB,0,25,104,1,80,2,1,640.46,246.32,637.5,2.96, 
111,12, F, ea, DDD,0,19,98,1,81,2,1,500.29,248.17,497.25,3.04, 
111,12, F, ea, AAA,0,30,102,1,82,2,1,524.46,249.89,520.97,3.49, 
111,12, F, ea, CCC,0,32,100,1,83,2,1,521.51,283.68,518.01,3.5, 
111,12, F, ea, AAA,0,30,102,1,84,2,1,591.25,305.2,588.6,2.65, 
111,12, F, ea, CCC,0,32,100,1,85,2,1,542.93,304.35,539.29,3.63, 
111,12, F, ea, AAA,0,30,102,1,86,2,1,653.91,291.37,650.91,3, 
111,12, F, ea, CCC,0,32,100,1,87,2,1,479.17,341.18,476.39,2.78, 
111,12, F, ea, BAB,1,26,102,1,88,2,1,742.48,298.76,739.64,2.84, 
111,12, F, ea, DCD,1,20,100,1,89,2,1,559.32,289.95,556.53,2.78, 
111,12, F, ea, ABA,1,29,104,1,90,2,1,597.28,280.06,594.24,3.04, 
111,12, F, ea, CCC,0,32,100,1,91,2,1,555.49,270,552.49,3.01, 
111,12, F, ea, AAA,0,30,102,1,92,2,1,507.22,408.64,503.15,4.06, 
111,12, F, ea, CCC,0,32,100,1,93,2,1,661.08,1190.61,650.86,10.23, 
111,12, F, ea, BBB,0,25,104,1,94,2,1,629.25,390.65,625.95,3.3, 
111,12, F, ea, DCD,1,20,100,1,95,2,1,911.32,419.69,908.61,2.71, 
111,12, F, ea, BBB,0,25,104,1,96,2,1,596.93,324.71,592.78,4.15, 
111,12, F, ea, DCD,1,20,100,1,97,2,1,538.57,354.48,535.82,2.75, 
111,12, F, ea, CDC,1,31,98,1,1,3,1,602.09,436.44,599.01,3.08, 
111,12, F, ea, BAB,1,26,102,1,2,3,1,626.97,402.86,623.46,3.51, 
111,12, F, ea, DCD,1,20,100,1,3,3,1,645.77,410.48,640.26,5.51, 
111,12, F, ea, ABA,1,29,104,1,4,3,1,609.58,386.34,606.75,2.83, 
111,12, F, ea, DCD,1,20,100,1,5,3,1,587.66,276.82,584.77,2.89, 
111,12, F, ea, ABA,1,29,104,1,6,3,1,610.31,313.75,606.27,4.04, 
111,12, F, ea, DDD,0,19,98,1,7,3,1,756.91,424.09,754.08,2.83, 
111,12, F, ea, BAB,1,26,102,1,8,3,1,580.79,409.07,577.88,2.92, 
111,12, F, ea, CCC,0,32,100,1,9,3,1,656.18,463.71,653.19,2.99, 
111,12, F, ea, BBB,0,25,104,1,10,3,1,674.45,394.13,671.65,2.79, 
111,12, F, ea, DCD,1,20,100,1,11,3,1,698.03,320.11,695.39,2.63, 
111,12, F, ea, BBB,0,25,104,1,12,3,1,650.4,440.85,647.23,3.17, 
111,12, F, ea, DDD,0,19,98,1,13,3,1,702.78,260.39,698.57,4.2, 
111,12, F, ea, BAB,1,26,102,1,14,3,1,667.26,327.73,663.06,4.19, 
111,12, F, ea, DDD,0,19,98,1,15,3,1,794.79,340.86,791.86,2.93, 
111,12, F, ea, BBB,0,25,104,1,16,3,1,693.53,315.93,690.67,2.85, 
111,12, F, ea, CCC,0,32,100,1,17,3,1,637.35,310.23,633.73,3.61, 
111,12, F, ea, BBB,0,25,104,1,18,3,1,682.21,311.63,679.46,2.75, 
111,12, F, ea, DDD,0,19,98,1,19,3,1,618.07,267.75,615.09,2.98, 
111,12, F, ea, ABA,1,29,104,1,20,3,1,576.03,306.88,573.34,2.69, 
111,12, F, ea, DDD,0,19,98,1,21,3,1,681.16,331.77,677.06,4.1, 
111,12, F, ea, ABA,1,29,104,1,22,3,1,736.42,305.7,731.9,4.52, 
111,12, F, ea, DDD,0,19,98,1,23,3,1,605,286.78,602.12,2.89, 
111,12, F, ea, AAA,0,30,102,1,24,3,1,658.19,201.83,654.52,3.67, 
111,12, F, ea, CDC,1,31,98,1,25,3,1,640.91,320.76,637.64,3.27, 
111,12, F, ea, AAA,0,30,102,1,26,3,1,571.81,213.78,569.06,2.75, 
111,12, F, ea, CDC,1,31,98,1,27,3,1,715.54,240.26,712.47,3.07, 
111,12, F, ea, AAA,0,30,102,1,28,3,1,591.37,272.71,588.52,2.85, 
111,12, F, ea, CDC,1,31,98,1,29,3,1,641.41,404.47,633.91,7.5, 
111,12, F, ea, ABA,1,29,104,1,30,3,1,604.42,212.83,601.42,3, 
111,12, F, ea, CCC,0,32,100,1,31,3,1,533.55,263.14,529.03,4.52, 
111,12, F, ea, BBB,0,25,104,1,32,3,1,546.96,608.19,544.25,2.71, 
111,12, F, ea, CCC,0,32,100,1,33,3,1,677.8,829.31,674.97,2.83, 
111,12, F, ea, AAA,0,30,102,1,34,3,1,795.14,373.71,792.41,2.73, 
111,12, F, ea, DDD,0,19,98,1,35,3,1,966,312.21,962.76,3.24, 
111,12, F, ea, AAA,0,30,102,1,36,3,1,748.82,302.07,745.81,3.01, 
111,12, F, ea, CCC,0,32,100,1,37,3,1,402.12,282.39,398.01,4.1, 
111,12, F, ea, ABA,1,29,104,1,38,3,1,413.8,239.42,409.8,4, 
111,12, F, ea, DCD,1,20,100,1,39,3,1,564.9,664.24,560.85,4.04, 
111,12, F, ea, BAB,1,26,102,1,40,3,1,598.84,317.57,594.67,4.17, 
111,12, F, ea, DDD,0,19,98,1,41,3,1,456.04,239.24,453.11,2.93, 
111,12, F, ea, BBB,0,25,104,1,42,3,1,373.08,303.58,370.25,2.83, 
111,12, F, ea, DCD,1,20,100,1,43,3,1,611.79,388,608.77,3.02, 
111,12, F, ea, BBB,0,25,104,1,44,3,1,484.13,473.75,481.12,3.01, 
111,12, F, ea, DDD,0,19,98,1,45,3,1,616.12,447.86,612.5,3.61, 
111,12, F, ea, BAB,1,26,102,1,46,3,1,684.74,634.5,681.81,2.93, 
111,12, F, ea, DCD,1,20,100,1,47,3,1,490.49,750.37,486.46,4.03, 
111,12, F, ea, ABA,1,29,104,1,48,3,1,653.69,382.18,650.66,3.03, 
111,12, F, ea, DCD,1,20,100,1,49,3,1,678.97,204.57,676.19,2.78, 
111,12, F, ea, BAB,1,26,102,1,50,3,1,619.44,301.21,616.4,3.04, 
111,12, F, ea, DDD,0,19,98,1,51,3,1,634.5,279.35,630.06,4.43, 
111,12, F, ea, AAA,0,30,102,1,52,3,1,628.96,203.68,625.78,3.18, 
111,12, F, ea, DCD,1,20,100,1,53,3,1,594.03,293.84,591.12,2.91, 
111,12, F, ea, BBB,0,25,104,1,54,3,1,488.7,334.44,485.71,2.99, 
111,12, F, ea, CDC,1,31,98,1,55,3,1,615.7,448.8,612.94,2.76, 
111,12, F, ea, BAB,1,26,102,1,56,3,1,477.51,284.52,473.55,3.96, 
111,12, F, ea, DCD,1,20,100,1,57,3,1,497.77,391.02,493.3,4.46, 
111,12, F, ea, BBB,0,25,104,1,58,3,1,461.3,270.33,457.18,4.12, 
111,12, F, ea, DCD,1,20,100,1,59,3,1,546.68,333.71,543.82,2.86, 
111,12, F, ea, ABA,1,29,104,1,60,3,1,646.38,439.98,643.39,2.99, 
111,12, F, ea, DCD,1,20,100,1,61,3,1,701.07,450.53,696.87,4.19, 
111,12, F, ea, AAA,0,30,102,1,62,3,1,593.13,346.27,590.28,2.85, 
111,12, F, ea, CCC,0,32,100,1,63,3,1,579.95,309.67,577.02,2.93, 
111,12, F, ea, ABA,1,29,104,1,64,3,1,578.94,244.02,574.8,4.14, 
111,12, F, ea, CCC,0,32,100,1,65,3,1,586.2,235.54,581.95,4.24, 
111,12, F, ea, BBB,0,25,104,1,66,3,1,533.94,260.96,526.44,7.5, 
111,12, F, ea, DCD,1,20,100,1,67,3,1,690.04,295.36,687.01,3.04, 
111,12, F, ea, ABA,1,29,104,1,68,3,1,603.25,395.92,600.25,3, 
111,12, F, ea, DDD,0,19,98,1,69,3,1,396.58,357.05,393.74,2.84, 
111,12, F, ea, ABA,1,29,104,1,70,3,1,511.92,323.41,507.4,4.51, 
111,12, F, ea, CDC,1,31,98,1,71,3,1,686.05,404.6,683.2,2.86, 
111,12, F, ea, AAA,0,30,102,1,72,3,1,602,388.13,599.09,2.91, 
111,12, F, ea, DDD,0,19,98,1,73,3,1,563.81,256.1,547.86,15.95, 
111,12, F, ea, ABA,1,29,104,1,74,3,1,619.79,276.93,617.05,2.74, 
111,12, F, ea, CCC,0,32,100,1,75,3,1,690.83,231.33,687.96,2.87, 
111,12, F, ea, BBB,0,25,104,1,76,3,1,638.03,269.11,634.52,3.52, 
111,12, F, ea, CCC,0,32,100,1,77,3,1,646.45,250.11,640.64,5.8, 
111,12, F, ea, BAB,1,26,102,1,78,3,1,582.44,248.57,578.92,3.52, 
111,12, F, ea, CCC,0,32,100,1,79,3,1,498.55,259.54,493.8,4.75, 
111,12, F, ea, BAB,1,26,102,1,80,3,1,633.17,216.45,629.43,3.73, 
111,12, F, ea, CDC,1,31,98,1,81,3,1,525.94,234.94,522.06,3.88, 
111,12, F, ea, BAB,1,26,102,1,82,3,1,583.73,267.47,580.21,3.51, 
111,12, F, ea, CDC,1,31,98,1,83,3,1,531.82,267.15,525.84,5.98, 
111,12, F, ea, AAA,0,30,102,1,84,3,1,502.39,1004.76,499.26,3.13, 
111,12, F, ea, CCC,0,32,100,1,85,3,1,619.9,293.17,616.91,3, 
111,12, F, ea, BAB,1,26,102,1,86,3,1,632.88,288.32,629.42,3.46, 
111,12, F, ea, CDC,1,31,98,1,87,3,1,828.43,356.73,825.68,2.75, 
111,12, F, ea, BBB,0,25,104,1,88,3,1,678.49,476.43,675.6,2.89, 
111,12, F, ea, CCC,0,32,100,1,89,3,1,690.19,335.96,687.18,3.01, 
111,12, F, ea, AAA,0,30,102,1,90,3,1,442.75,1184.61,438.26,4.49, 
111,12, F, ea, CDC,1,31,98,1,91,3,1,464.68,271.17,460.4,4.28, 
111,12, F, ea, AAA,0,30,102,1,92,3,1,484.46,273.92,477.48,6.98, 
111,12, F, ea, CDC,1,31,98,1,93,3,1,443.19,166.67,439.07,4.11, 
111,12, F, ea, BAB,1,26,102,1,94,3,1,535.93,186.1,532.55,3.38, 
111,12, F, ea, CDC,1,31,98,1,95,3,1,592.88,451.97,589.25,3.63, 
111,12, F, ea, AAA,0,30,102,1,96,3,1,585.45,292.37,582.69,2.76, 
111,12, F, ea, CDC,1,31,98,1,97,3,1,445.65,342.64,442.05,3.6, 
112,14, F, mid, DDD,0,30,102,1,1,1,1,666.8,297.03,660.5,6.29, 
112,14, F, mid, BBB,0,25,104,1,2,1,1,649.28,434.51,645.61,3.68, 
112,14, F, mid, DCD,1,28,100,1,3,1,1,716.68,413.04,713.14,3.54, 
112,14, F, mid, AAA,0,19,98,1,4,1,1,783.72,133.42,780.23,3.49, 
112,14, F, mid, DCD,1,28,100,1,5,1,1,562.1,199.67,558.69,3.41, 
112,14, F, mid, AAA,0,19,98,1,6,1,1,627.26,695.02,623.11,4.15, 
112,14, F, mid, DDD,0,30,102,1,7,1,1,477.24,216.17,473.68,3.56, 
112,14, F, mid, AAA,0,19,98,1,8,1,1,576.42,326.77,572.81,3.6, 
112,14, F, mid, CCC,0,32,100,1,9,1,1,581.87,266.29,578.33,3.54, 
112,14, F, mid, BAB,1,23,98,1,10,1,1,903.82,347.45,899.83,3.99, 
112,14, F, mid, CDC,1,34,102,1,11,1,1,648.13,266.8,644.38,3.75, 
112,14, F, mid, BAB,1,23,98,1,12,1,1,563.01,368.63,559.64,3.38, 
112,14, F, mid, DCD,1,28,100,1,13,1,1,612.74,263.85,609.31,3.42, 
112,14, F, mid, AAA,0,19,98,1,14,1,1,566.85,293.91,563.31,3.54, 
112,14, F, mid, DCD,1,28,100,1,15,1,1,620.34,177.16,616.83,3.52, 
112,14, F, mid, AAA,0,19,98,1,16,1,1,674.99,245.14,671.39,3.61, 
112,14, F, mid, DDD,0,30,102,1,17,1,1,484.26,271.1,480.68,3.58, 
112,14, F, mid, BAB,1,23,98,1,18,1,1,662.17,176.57,658.56,3.6, 
112,14, F, mid, CCC,0,32,100,1,19,1,1,467.12,269.69,463.55,3.58, 
112,14, F, mid, BAB,1,23,98,1,20,1,1,596.35,3033.46,592.83,3.51, 
112,14, F, mid, DDD,0,30,102,1,21,1,1,538.49,320.99,534.81,3.68, 
112,14, F, mid, BAB,1,23,98,1,22,1,1,607.45,604.44,603.91,3.54, 
112,14, F, mid, CDC,1,34,102,1,23,1,1,575.71,452.98,571.8,3.91, 
112,14, F, mid, BBB,0,25,104,1,24,1,1,1164.81,485.26,1160.49,4.32, 
112,14, F, mid, DDD,0,30,102,1,25,1,1,539.55,316.25,535.93,3.63, 
112,14, F, mid, ABA,1,21,104,1,26,1,1,689.9,259.81,686.42,3.48, 
112,14, F, mid, CCC,0,32,100,1,27,1,1,674.23,285.73,670.25,3.97, 
112,14, F, mid, AAA,0,19,98,1,28,1,1,876.36,584.19,872.77,3.59, 
112,14, F, mid, CCC,0,32,100,1,29,1,1,579.43,345.73,575.87,3.55, 
112,14, F, mid, ABA,1,21,104,1,30,1,1,740.86,3085.13,731.14,9.72, 
112,14, F, mid, DDD,0,30,102,1,31,1,1,763.08,362.4,759.44,3.64, 
112,14, F, mid, BAB,1,23,98,1,32,1,1,909.2,367.83,905.64,3.56, 
112,14, F, mid, CDC,1,34,102,1,33,1,1,595.77,240.79,592.24,3.52, 
112,14, F, mid, BBB,0,25,104,1,34,1,1,488.15,266.71,484.56,3.59, 
112,14, F, mid, CCC,0,32,100,1,35,1,1,489.29,394.6,485.66,3.64, 
112,14, F, mid, BAB,1,23,98,1,36,1,1,796.89,426.64,793.41,3.48, 
112,14, F, mid, CCC,0,32,100,1,37,1,1,535.55,483.39,528.68,6.87, 
112,14, F, mid, BAB,1,23,98,1,38,1,1,578.07,336.92,573.81,4.25, 
112,14, F, mid, CDC,1,34,102,1,39,1,1,559.33,524.82,554.84,4.5, 
112,14, F, mid, BAB,1,23,98,1,40,1,1,540.8,403.02,537.26,3.54, 
112,14, F, mid, CDC,1,34,102,1,41,1,1,549.95,220.71,546.14,3.8, 
112,14, F, mid, BBB,0,25,104,1,42,1,1,548.82,284.79,545.24,3.58, 
112,14, F, mid, CDC,1,34,102,1,43,1,1,527.57,282.81,523.47,4.09, 
112,14, F, mid, AAA,0,19,98,1,44,1,1,713.32,250.22,709.74,3.58, 
112,14, F, mid, DDD,0,30,102,1,45,1,1,490,275.69,486.45,3.55, 
112,14, F, mid, BBB,0,25,104,1,46,1,1,737.06,571.08,733.52,3.55, 
112,14, F, mid, DCD,1,28,100,1,47,1,1,599.08,316.97,595.49,3.59, 
112,14, F, mid, ABA,1,21,104,1,48,1,1,649.07,309.09,645.48,3.59, 
112,14, F, mid, DCD,1,28,100,1,49,1,1,931,339.24,927.35,3.65, 
112,14, F, mid, BBB,0,25,104,1,50,1,1,542.28,392.66,538.56,3.72, 
112,14, F, mid, CDC,1,34,102,1,51,1,1,507.6,156.44,504.08,3.52, 
112,14, F, mid, BBB,0,25,104,1,52,1,1,454.08,282.84,450.59,3.48, 
112,14, F, mid, DDD,0,30,102,1,53,1,1,490.2,377.88,486.67,3.53, 
112,14, F, mid, AAA,0,19,98,1,54,1,1,639.48,224.9,635.84,3.64, 
112,14, F, mid, CCC,0,32,100,1,55,1,1,553.3,282.05,549.74,3.55, 
112,14, F, mid, ABA,1,21,104,1,56,1,1,728.16,376.49,724.17,3.98, 
112,14, F, mid, CCC,0,32,100,1,57,1,1,641.59,320.12,638.17,3.41, 
112,14, F, mid, BAB,1,23,98,1,58,1,1,670.17,367.97,666.61,3.56, 
112,14, F, mid, DCD,1,28,100,1,59,1,1,571.18,922.01,567.53,3.65, 
112,14, F, mid, ABA,1,21,104,1,60,1,1,512.35,665.13,508.84,3.52, 
112,14, F, mid, CDC,1,34,102,1,61,1,1,697.35,299.08,693.88,3.48, 
112,14, F, mid, BAB,1,23,98,1,62,1,1,744.57,313.66,740.92,3.65, 
112,14, F, mid, DCD,1,28,100,1,63,1,1,686.61,505.46,683.07,3.55, 
112,14, F, mid, BBB,0,25,104,1,64,1,1,585.47,277.09,582.1,3.37, 
112,14, F, mid, DCD,1,28,100,1,65,1,1,588.19,442.23,584.63,3.55, 
112,14, F, mid, BBB,0,25,104,1,66,1,1,513.48,299.72,510.01,3.47, 
112,14, F, mid, CCC,0,32,100,1,67,1,1,435.71,293.24,432.11,3.6, 
112,14, F, mid, AAA,0,19,98,1,68,1,1,573.18,200.83,569.2,3.98, 
112,14, F, mid, CDC,1,34,102,1,69,1,1,545.67,458.05,542.03,3.64, 
112,14, F, mid, ABA,1,21,104,1,70,1,1,617.6,287.95,614.04,3.57, 
112,14, F, mid, CDC,1,34,102,1,71,1,1,708.92,271.25,705.43,3.5, 
112,14, F, mid, BAB,1,23,98,1,72,1,1,1701.36,1538.42,1697.97,3.39, 
112,14, F, mid, CCC,0,32,100,1,73,1,1,489.47,228.18,485.99,3.49, 
112,14, F, mid, ABA,1,21,104,1,74,1,1,575.76,195.9,572.4,3.37, 
112,14, F, mid, CCC,0,32,100,1,75,1,1,557.84,67.66,554.41,3.43, 
112,14, F, mid, AAA,0,19,98,1,76,1,1,596.18,199.72,592.65,3.54, 
112,14, F, mid, DDD,0,30,102,1,77,1,1,473.03,253.66,468.6,4.43, 
112,14, F, mid, AAA,0,19,98,1,78,1,1,547.21,641.92,543.62,3.59, 
112,14, F, mid, DCD,1,28,100,1,79,1,1,539.56,243.15,535.79,3.77, 
112,14, F, mid, AAA,0,19,98,1,80,1,1,539.79,618,536.34,3.45, 
112,14, F, mid, DCD,1,28,100,1,81,1,1,629.98,464.97,625.87,4.11, 
112,14, F, mid, ABA,1,21,104,1,82,1,1,702.48,322.07,698.14,4.34, 
112,14, F, mid, CCC,0,32,100,1,83,1,1,577.85,501.32,571.28,6.57, 
112,14, F, mid, BBB,0,25,104,1,84,1,1,451.26,383.62,446.89,4.36, 
112,14, F, mid, DDD,0,30,102,1,85,1,1,618.23,334.16,614.73,3.5, 
112,14, F, mid, BBB,0,25,104,1,86,1,1,387.05,328.03,383.53,3.52, 
112,14, F, mid, DDD,0,30,102,1,87,1,1,606.99,314.53,603.6,3.39, 
112,14, F, mid, ABA,1,21,104,1,88,1,1,560.52,479.26,557.08,3.43, 
112,14, F, mid, DCD,1,28,100,1,89,1,1,549.76,301.77,546.19,3.57, 
112,14, F, mid, ABA,1,21,104,1,90,1,1,547.26,314.76,543.58,3.68, 
112,14, F, mid, CDC,1,34,102,1,91,1,1,678.91,313.33,675.4,3.52, 
112,14, F, mid, ABA,1,21,104,1,92,1,1,608.69,299.94,605.07,3.62, 
112,14, F, mid, DDD,0,30,102,1,93,1,1,546.68,304.96,542.95,3.73, 
112,14, F, mid, ABA,1,21,104,1,94,1,1,487.36,265.06,483.8,3.56, 
112,14, F, mid, CDC,1,34,102,1,95,1,1,431.34,379.02,427.67,3.68, 
112,14, F, mid, BBB,0,25,104,1,96,1,1,463.41,304.19,459.92,3.49, 
112,14, F, mid, DDD,0,30,102,1,97,1,1,509.39,415.88,505.33,4.05, 
112,14, F, mid, DDD,0,30,102,1,1,2,1,547.29,354.21,543.56,3.73, 
112,14, F, mid, BBB,0,25,104,1,2,2,1,472.25,241.26,468.76,3.49, 
112,14, F, mid, CDC,1,34,102,1,3,2,1,611.14,247.04,607.72,3.42, 
112,14, F, mid, BAB,1,23,98,1,4,2,1,582.52,236.8,578.99,3.53, 
112,14, F, mid, CDC,1,34,102,1,5,2,1,523.61,229.52,519.35,4.26, 
112,14, F, mid, AAA,0,19,98,1,6,2,1,584.37,211.64,580.92,3.44, 
112,14, F, mid, CDC,1,34,102,1,7,2,1,452.06,543.84,448.4,3.66, 
112,14, F, mid, ABA,1,21,104,1,8,2,1,544.19,939.27,540.54,3.65, 
112,14, F, mid, DCD,1,28,100,1,9,2,1,627.18,254.97,623.24,3.94, 
112,14, F, mid, BBB,0,25,104,1,10,2,1,408.06,211.59,404.76,3.3, 
112,14, F, mid, DCD,1,28,100,1,11,2,1,589.94,138.49,586.48,3.46, 
112,14, F, mid, BBB,0,25,104,1,12,2,1,358.57,213.04,354.99,3.57, 
112,14, F, mid, DCD,1,28,100,1,13,2,1,634.53,289.45,624.74,9.8, 
112,14, F, mid, ABA,1,21,104,1,14,2,1,520.45,288.31,516.53,3.92, 
112,14, F, mid, CDC,1,34,102,1,15,2,1,645.96,474.24,642.14,3.82, 
112,14, F, mid, ABA,1,21,104,1,16,2,1,569.29,464.45,565.05,4.24, 
112,14, F, mid, DCD,1,28,100,1,17,2,1,537.63,1056.05,533.91,3.72, 
112,14, F, mid, ABA,1,21,104,1,18,2,1,372.03,448.72,368.6,3.43, 
112,14, F, mid, DCD,1,28,100,1,19,2,1,559.87,1872.15,555.46,4.41, 
112,14, F, mid, BAB,1,23,98,1,20,2,1,1284.06,15142.39,1280.61,3.45, 
112,14, F, mid, CCC,0,32,100,1,21,2,1,802.59,5846.7,799.18,3.41, 
112,14, F, mid, BBB,0,25,104,1,22,2,1,595.34,305.95,591.92,3.42, 
112,14, F, mid, DDD,0,30,102,1,23,2,1,464.15,194.03,460.58,3.57, 
112,14, F, mid, AAA,0,19,98,1,24,2,1,579.2,265.74,575.66,3.54, 
112,14, F, mid, DDD,0,30,102,1,25,2,1,448.49,315.75,444.79,3.71, 
112,14, F, mid, AAA,0,19,98,1,26,2,1,633.43,13.15,624.35,9.07, 
112,14, F, mid, CCC,0,32,100,1,27,2,1,514.17,485.81,507.74,6.43, 
112,14, F, mid, BAB,1,23,98,1,28,2,1,540.12,620.86,536.44,3.68, 
112,14, F, mid, CCC,0,32,100,1,29,2,1,600.15,284.72,596.61,3.54, 
112,14, F, mid, BAB,1,23,98,1,30,2,1,452.61,141.56,449.09,3.52, 
112,14, F, mid, CCC,0,32,100,1,31,2,1,547.3,313.49,543.67,3.63, 
112,14, F, mid, BBB,0,25,104,1,32,2,1,373.36,293.25,369.74,3.63, 
112,14, F, mid, CCC,0,32,100,1,33,2,1,553.54,137.09,549.8,3.74, 
112,14, F, mid, AAA,0,19,98,1,34,2,1,564.62,363.87,560.7,3.91, 
112,14, F, mid, DDD,0,30,102,1,35,2,1,777.13,926.47,773.76,3.38, 
112,14, F, mid, ABA,1,21,104,1,36,2,1,1355.67,950.8,1345.91,9.76, 
112,14, F, mid, DDD,0,30,102,1,37,2,1,477.08,1814.49,473.53,3.55, 
112,14, F, mid, ABA,1,21,104,1,38,2,1,737.77,251.54,728.24,9.54, 
112,14, F, mid, DCD,1,28,100,1,39,2,1,586.27,249.23,582.88,3.38, 
112,14, F, mid, AAA,0,19,98,1,40,2,1,664.21,307.77,660.29,3.92, 
112,14, F, mid, DCD,1,28,100,1,41,2,1,1688.86,390.54,1684.86,4, 
112,14, F, mid, ABA,1,21,104,1,42,2,1,637.48,813.29,623.85,13.63, 
