subid, subage, gender, group, code, targ, resp, unknown, trial, block, Acc, RT, ts_RT, diff,
84,26, F, adult,1,6,32,132,88,2,1,301.49,298.62,2.87, 
84,26, F, adult,1,9,32,132,89,2,1,287.06,284.12,2.94, 
84,26, F, adult,1,2,32,132,90,2,1,251.38,248.26,3.12, 
84,26, F, adult,2,3,32,132,91,2,0,287.5,284.83,2.67, 
84,26, F, adult,1,5,32,132,92,2,1,345.09,342.08,3.01, 
84,26, F, adult,1,7,32,132,93,2,1,276.9,273.89,3, 
84,26, F, adult,1,9,32,132,94,2,1,302.59,299.66,2.93, 
84,26, F, adult,1,2,32,132,95,2,1,344.78,342.07,2.71, 
84,26, F, adult,1,5,32,132,96,2,1,335.74,332.68,3.06, 
84,26, F, adult,1,6,32,132,97,2,1,311.57,308.56,3.02, 
84,26, F, adult,1,7,32,132,98,2,1,351.99,348.92,3.08, 
84,26, F, adult,1,9,32,132,99,2,1,612.52,609.56,2.96, 
84,26, F, adult,1,1,32,132,100,2,1,458.26,455.52,2.74, 
84,26, F, adult,1,8,32,132,101,2,1,330.96,321.32,9.64, 
84,26, F, adult,1,4,32,132,102,2,1,247.28,244.49,2.79, 
84,26, F, adult,1,6,32,132,103,2,1,315.56,312.49,3.08, 
84,26, F, adult,2,3,0,132,104,2,1,0,0,0, 
84,26, F, adult,1,6,32,132,105,2,1,305.18,302.26,2.92, 
84,26, F, adult,1,8,32,132,106,2,1,282.51,279.51,2.99, 
84,26, F, adult,1,7,32,132,107,2,1,254.79,251.86,2.93, 
84,26, F, adult,1,4,32,132,108,2,1,273.45,270.69,2.76, 
84,26, F, adult,1,9,32,132,109,2,1,300.41,297.35,3.06, 
84,26, F, adult,1,2,32,132,110,2,1,287.44,284.75,2.69, 
84,26, F, adult,1,2,32,132,111,2,1,321.41,318.13,3.27, 
84,26, F, adult,2,3,0,132,112,2,1,0,0,0, 
84,26, F, adult,1,4,32,132,113,2,1,297.96,295.1,2.87, 
84,26, F, adult,1,6,32,132,114,2,1,275.15,272.18,2.97, 
84,26, F, adult,1,7,32,132,115,2,1,349.17,346.26,2.91, 
84,26, F, adult,1,8,32,132,116,2,1,313.69,310.69,3, 
84,26, F, adult,3,111,97,132,117,2,999,1660.14,1651.62,8.52, 
84,26, F, adult,1,4,32,132,118,2,1,399.95,396.89,3.05, 
84,26, F, adult,1,6,32,132,119,2,1,336.65,333.72,2.94, 
84,26, F, adult,1,8,32,132,120,2,1,348.3,345.42,2.88, 
84,26, F, adult,2,3,0,132,121,2,1,0,0,0, 
84,26, F, adult,1,5,32,132,122,2,1,257.45,254.77,2.68, 
84,26, F, adult,1,2,32,132,123,2,1,398.17,395.23,2.94, 
84,26, F, adult,1,9,32,132,124,2,1,316.13,309.61,6.52, 
84,26, F, adult,2,3,32,132,125,2,0,291.05,288.44,2.62, 
84,26, F, adult,1,4,32,132,126,2,1,264.08,261.29,2.79, 
84,26, F, adult,1,5,32,132,127,2,1,259.49,256.48,3.01, 
84,26, F, adult,1,9,32,132,128,2,1,333.31,329.99,3.32, 
84,26, F, adult,1,4,32,132,129,2,1,331.81,323.72,8.09, 
84,26, F, adult,1,8,32,132,130,2,1,356.13,353.19,2.94, 
84,26, F, adult,1,8,32,132,131,2,1,294.61,291.71,2.9, 
85,27, F, adult,1,9,32,132,1,1,1,682.16,678.69,3.48, 
85,27, F, adult,1,9,32,132,2,1,1,398.77,395.94,2.83, 
85,27, F, adult,1,7,32,132,3,1,1,448.17,445.46,2.71, 
85,27, F, adult,2,3,0,132,4,1,1,0,0,0, 
85,27, F, adult,1,2,32,132,5,1,1,399.5,396.43,3.07, 
85,27, F, adult,1,7,32,132,6,1,1,378.43,375.69,2.74, 
85,27, F, adult,1,5,32,132,7,1,1,340.16,337.52,2.64, 
85,27, F, adult,1,9,32,132,8,1,1,648.57,645.56,3.02, 
85,27, F, adult,1,1,32,132,9,1,1,562.54,559.67,2.87, 
85,27, F, adult,1,9,32,132,10,1,1,421.83,419.12,2.71, 
85,27, F, adult,1,6,32,132,11,1,1,360.18,357.58,2.61, 
85,27, F, adult,1,8,32,132,12,1,1,420.27,417.54,2.72, 
85,27, F, adult,1,4,32,132,13,1,1,448.29,445.23,3.06, 
85,27, F, adult,1,1,32,132,14,1,1,435.9,432.63,3.27, 
85,27, F, adult,1,8,32,132,15,1,1,788.98,786.06,2.92, 
85,27, F, adult,1,9,32,132,16,1,1,552.09,548.71,3.38, 
85,27, F, adult,1,8,32,132,17,1,1,290.25,287.59,2.66, 
85,27, F, adult,1,8,32,132,18,1,1,391.91,389.15,2.76, 
85,27, F, adult,1,7,32,132,19,1,1,315.46,312.69,2.77, 
85,27, F, adult,1,5,32,132,20,1,1,434.08,424.1,9.98, 
85,27, F, adult,1,5,32,132,21,1,1,471.9,468.91,2.98, 
85,27, F, adult,1,5,32,132,22,1,1,347.68,344.95,2.73, 
85,27, F, adult,1,6,32,132,23,1,1,517.56,514.37,3.19, 
85,27, F, adult,1,2,32,132,24,1,1,504.77,501.82,2.95, 
85,27, F, adult,1,2,32,132,25,1,1,475.48,472.05,3.43, 
85,27, F, adult,1,2,32,132,26,1,1,558.44,555.7,2.74, 
85,27, F, adult,1,1,32,132,27,1,1,608.78,605.97,2.81, 
85,27, F, adult,1,6,32,132,28,1,1,436.94,434.19,2.75, 
85,27, F, adult,3,111,100,132,29,1,999,10126.41,10124.2,2.2, 
85,27, F, adult,1,1,32,132,30,1,1,441.21,438.28,2.93, 
85,27, F, adult,1,6,32,132,31,1,1,395.34,392.58,2.76, 
85,27, F, adult,1,8,32,132,32,1,1,335.74,332.73,3.01, 
85,27, F, adult,2,3,0,132,33,1,1,0,0,0, 
85,27, F, adult,1,5,32,132,34,1,1,293.53,290.78,2.75, 
85,27, F, adult,1,4,32,132,35,1,1,415.82,412.87,2.95, 
85,27, F, adult,1,4,32,132,36,1,1,411.48,408.74,2.74, 
85,27, F, adult,2,3,0,132,37,1,1,0,0,0, 
85,27, F, adult,1,7,32,132,38,1,1,353.03,350.35,2.69, 
85,27, F, adult,1,1,32,132,39,1,1,285.04,281.92,3.12, 
85,27, F, adult,1,1,32,132,40,1,1,325.26,317.89,7.37, 
85,27, F, adult,1,7,32,132,41,1,1,577.03,574.46,2.57, 
85,27, F, adult,2,3,0,132,42,1,1,0,0,0, 
85,27, F, adult,1,6,32,132,43,1,1,391.43,388.73,2.71, 
85,27, F, adult,1,4,32,132,44,1,1,429.05,425.87,3.18, 
85,27, F, adult,1,1,32,132,45,1,1,390.05,387.12,2.93, 
85,27, F, adult,1,6,32,132,46,1,1,538.62,535.63,2.99, 
85,27, F, adult,1,7,32,132,47,1,1,421.2,417.76,3.44, 
85,27, F, adult,1,6,32,132,48,1,1,558.42,555.69,2.73, 
85,27, F, adult,1,6,32,132,49,1,1,827.67,824.61,3.06, 
85,27, F, adult,1,1,32,132,50,1,1,925.15,922.23,2.92, 
85,27, F, adult,1,7,32,132,51,1,1,377.19,374.61,2.57, 
85,27, F, adult,2,3,32,132,52,1,0,236.7,233.86,2.84, 
85,27, F, adult,1,7,32,132,53,1,1,636.76,629.2,7.56, 
85,27, F, adult,1,8,32,132,54,1,1,428.53,422.93,5.6, 
85,27, F, adult,1,1,32,132,55,1,1,365.74,362.62,3.13, 
85,27, F, adult,1,9,32,132,56,1,1,384.81,381.61,3.2, 
85,27, F, adult,2,3,0,132,57,1,1,0,0,0, 
85,27, F, adult,1,5,32,132,58,1,1,470.61,467.84,2.77, 
85,27, F, adult,1,2,32,132,59,1,1,599.6,596.66,2.94, 
85,27, F, adult,1,9,32,132,60,1,1,380.19,377.55,2.65, 
85,27, F, adult,1,8,32,132,61,1,1,773.44,770.69,2.75, 
85,27, F, adult,3,111,100,132,62,1,999,6560.63,6557.19,3.44, 
85,27, F, adult,1,7,32,132,63,1,1,559.56,556.82,2.74, 
85,27, F, adult,1,7,32,132,64,1,1,498.78,495.73,3.05, 
85,27, F, adult,1,4,32,132,65,1,1,631.18,628.2,2.98, 
85,27, F, adult,1,8,32,132,66,1,1,523.16,519.58,3.58, 
85,27, F, adult,1,8,32,132,67,1,1,398.17,395.6,2.57, 
85,27, F, adult,1,7,32,132,68,1,1,328.18,325.2,2.98, 
85,27, F, adult,3,111,97,132,69,1,999,4995.63,4992.75,2.88, 
85,27, F, adult,1,4,32,132,70,1,1,408.07,405.27,2.8, 
85,27, F, adult,1,6,32,132,71,1,1,372.09,369.25,2.84, 
85,27, F, adult,1,2,32,132,72,1,1,334.39,331.22,3.17, 
85,27, F, adult,2,3,32,132,73,1,0,327.42,324.47,2.95, 
85,27, F, adult,1,2,32,132,74,1,1,621.31,618.4,2.9, 
85,27, F, adult,1,5,32,132,75,1,1,591.14,588.27,2.87, 
85,27, F, adult,1,2,32,132,76,1,1,769.26,766.64,2.63, 
85,27, F, adult,1,5,32,132,77,1,1,533.08,529.62,3.46, 
85,27, F, adult,1,1,32,132,78,1,1,960.63,957.98,2.64, 
85,27, F, adult,3,111,97,132,79,1,999,2882.83,2879.75,3.08, 
85,27, F, adult,1,4,32,132,80,1,1,430.19,427.61,2.58, 
85,27, F, adult,1,9,32,132,81,1,1,456.39,453.67,2.72, 
85,27, F, adult,1,4,32,132,82,1,1,266.64,263.95,2.69, 
85,27, F, adult,1,5,32,132,83,1,1,342.96,340.25,2.72, 
85,27, F, adult,3,111,97,132,84,1,999,2144.34,2141.32,3.02, 
85,27, F, adult,1,9,0,132,85,1,0,0,0,0, 
85,27, F, adult,1,8,32,132,86,1,1,362.99,360.07,2.92, 
85,27, F, adult,1,6,32,132,87,1,1,405.25,402.23,3.02, 
85,27, F, adult,2,3,0,132,88,1,1,0,0,0, 
85,27, F, adult,1,9,32,132,89,1,1,387.84,384.69,3.14, 
85,27, F, adult,1,5,32,132,90,1,1,472.73,469.91,2.82, 
85,27, F, adult,1,1,32,132,91,1,1,536.16,532.88,3.28, 
85,27, F, adult,1,1,32,132,92,1,1,796.41,793.83,2.58, 
85,27, F, adult,2,3,0,132,93,1,1,0,0,0, 
85,27, F, adult,1,1,32,132,94,1,1,612.18,609.46,2.72, 
85,27, F, adult,1,6,32,132,95,1,1,486.49,483.67,2.83, 
85,27, F, adult,1,9,32,132,96,1,1,482.74,479.71,3.03, 
85,27, F, adult,1,5,32,132,97,1,1,483.6,480.81,2.79, 
85,27, F, adult,2,3,0,132,98,1,1,0,0,0, 
85,27, F, adult,1,6,32,132,99,1,1,531.2,528.42,2.78, 
85,27, F, adult,1,9,32,132,100,1,1,622.43,619.71,2.72, 
85,27, F, adult,1,6,32,132,101,1,1,429.35,422.57,6.77, 
85,27, F, adult,2,3,0,132,102,1,1,0,0,0, 
85,27, F, adult,1,9,32,132,103,1,1,558.16,555.28,2.88, 
85,27, F, adult,1,5,32,132,104,1,1,361.71,358.92,2.79, 
85,27, F, adult,1,4,32,132,105,1,1,518.41,515.34,3.08, 
85,27, F, adult,1,7,32,132,106,1,1,375.29,371.94,3.35, 
85,27, F, adult,1,4,32,132,107,1,1,691.95,689.01,2.94, 
85,27, F, adult,1,4,32,132,108,1,1,543.3,540.38,2.92, 
85,27, F, adult,1,9,32,132,109,1,1,625.48,622.24,3.23, 
85,27, F, adult,1,6,32,132,110,1,1,573.45,570.61,2.85, 
85,27, F, adult,1,2,32,132,111,1,1,669.57,667.03,2.54, 
85,27, F, adult,1,8,32,132,112,1,1,505.67,502.9,2.77, 
85,27, F, adult,1,5,32,132,113,1,1,397.68,394.81,2.87, 
85,27, F, adult,2,3,0,132,114,1,1,0,0,0, 
85,27, F, adult,1,4,32,132,115,1,1,340.32,337.69,2.62, 
85,27, F, adult,1,2,32,132,116,1,1,477.17,474.41,2.76, 
85,27, F, adult,1,4,32,132,117,1,1,505.42,502.75,2.66, 
85,27, F, adult,1,7,32,132,118,1,1,543.92,541.01,2.91, 
85,27, F, adult,1,8,32,132,119,1,1,614.42,611.65,2.77, 
85,27, F, adult,2,3,0,132,120,1,1,0,0,0, 
85,27, F, adult,1,4,32,132,121,1,1,493.5,490.86,2.64, 
85,27, F, adult,1,5,32,132,122,1,1,673.37,670.37,2.99, 
85,27, F, adult,1,2,32,132,123,1,1,389.13,386.31,2.82, 
85,27, F, adult,2,3,0,132,124,1,1,0,0,0, 
85,27, F, adult,1,1,32,132,125,1,1,539.77,536.71,3.06, 
85,27, F, adult,1,8,32,132,126,1,1,492.93,490.3,2.63, 
85,27, F, adult,1,2,32,132,127,1,1,447.98,445.08,2.9, 
85,27, F, adult,1,2,32,132,128,1,1,356.16,353.27,2.89, 
85,27, F, adult,1,2,32,132,129,1,1,478.87,476.07,2.8, 
85,27, F, adult,1,7,32,132,130,1,1,496.97,494.08,2.89, 
85,27, F, adult,1,8,32,132,131,1,1,453.08,450.18,2.9, 
85,27, F, adult,1,4,32,132,1,2,1,3.99,0.16,3.83, 
85,27, F, adult,1,4,32,132,2,2,1,412.29,409.59,2.71, 
85,27, F, adult,1,6,32,132,3,2,1,393.39,390.53,2.86, 
85,27, F, adult,1,4,32,132,4,2,1,347.33,344.42,2.92, 
85,27, F, adult,1,9,32,132,5,2,1,398.65,396,2.65, 
85,27, F, adult,1,2,32,132,6,2,1,456.67,453.75,2.92, 
85,27, F, adult,1,7,32,132,7,2,1,644.52,641.86,2.66, 
85,27, F, adult,1,7,32,132,8,2,1,488.8,485.86,2.94, 
85,27, F, adult,1,4,32,132,9,2,1,580.26,577.35,2.91, 
85,27, F, adult,1,1,32,132,10,2,1,437.95,435.24,2.71, 
85,27, F, adult,1,9,32,132,11,2,1,505.03,502.29,2.74, 
85,27, F, adult,1,4,32,132,12,2,1,476.76,474.07,2.69, 
85,27, F, adult,1,7,32,132,13,2,1,353.18,350.24,2.93, 
85,27, F, adult,1,6,32,132,14,2,1,354.13,351.44,2.68, 
85,27, F, adult,3,111,100,132,15,2,999,3468.77,3465.74,3.03, 
85,27, F, adult,1,2,32,132,16,2,1,627.23,621.22,6.01, 
85,27, F, adult,1,8,32,132,17,2,1,513.49,510.54,2.95, 
85,27, F, adult,1,5,32,132,18,2,1,381.99,379.27,2.72, 
85,27, F, adult,1,7,32,132,19,2,1,385.52,382.74,2.78, 
85,27, F, adult,1,4,32,132,20,2,1,838.23,835.32,2.91, 
85,27, F, adult,1,5,32,132,21,2,1,335.96,332.84,3.12, 
85,27, F, adult,1,1,32,132,22,2,1,274.06,271.41,2.66, 
85,27, F, adult,1,1,32,132,23,2,1,308.72,306.09,2.63, 
85,27, F, adult,1,8,32,132,24,2,1,422.72,419.52,3.21, 
85,27, F, adult,1,8,32,132,25,2,1,436.35,433.05,3.3, 
85,27, F, adult,1,8,32,132,26,2,1,365.99,363.34,2.65, 
85,27, F, adult,1,2,32,132,27,2,1,520.19,517.25,2.94, 
85,27, F, adult,2,3,32,132,28,2,0,290.34,287.25,3.09, 
85,27, F, adult,1,9,32,132,29,2,1,735.24,731.76,3.48, 
85,27, F, adult,1,8,32,132,30,2,1,630.13,622.86,7.27, 
85,27, F, adult,1,4,32,132,31,2,1,548.73,545.86,2.87, 
85,27, F, adult,3,111,100,132,32,2,999,5599.75,5596.89,2.86, 
85,27, F, adult,1,2,32,132,33,2,1,509.41,506.48,2.92, 
85,27, F, adult,1,7,32,132,34,2,1,486.52,483.57,2.95, 
85,27, F, adult,1,9,32,132,35,2,1,411.25,408.4,2.85, 
85,27, F, adult,1,1,32,132,36,2,1,374.6,371.68,2.91, 
85,27, F, adult,2,3,0,132,37,2,1,0,0,0, 
85,27, F, adult,1,1,32,132,38,2,1,743.16,740.2,2.96, 
85,27, F, adult,1,7,32,132,39,2,1,462.48,459.86,2.62, 
85,27, F, adult,1,5,32,132,40,2,1,362.72,359.89,2.83, 
85,27, F, adult,1,5,32,132,41,2,1,350.03,347.25,2.78, 
85,27, F, adult,1,2,32,132,42,2,1,473.48,470.5,2.98, 
85,27, F, adult,1,6,32,132,43,2,1,596.33,593.61,2.72, 
85,27, F, adult,1,5,32,132,44,2,1,1086.61,1083.69,2.92, 
85,27, F, adult,1,9,32,132,45,2,1,433.48,430.42,3.07, 
85,27, F, adult,1,7,32,132,46,2,1,677.02,674.16,2.86, 
85,27, F, adult,1,4,32,132,47,2,1,322.32,316.17,6.15, 
85,27, F, adult,2,3,0,132,48,2,1,0,0,0, 
85,27, F, adult,1,5,32,132,49,2,1,517.6,514.53,3.06, 
85,27, F, adult,1,1,32,132,50,2,1,656.91,654.21,2.7, 
85,27, F, adult,1,6,32,132,51,2,1,730.02,722.43,7.59, 
85,27, F, adult,1,5,32,132,52,2,1,427.69,421.15,6.53, 
85,27, F, adult,2,3,0,132,53,2,1,0,0,0, 
85,27, F, adult,1,4,32,132,54,2,1,459.94,457.07,2.88, 
85,27, F, adult,1,8,32,132,55,2,1,583.54,580.66,2.89, 
85,27, F, adult,1,6,32,132,56,2,1,513.09,510.34,2.75, 
85,27, F, adult,2,3,0,132,57,2,1,0,0,0, 
85,27, F, adult,1,8,32,132,58,2,1,561.35,558.48,2.87, 
85,27, F, adult,1,1,32,132,59,2,1,507.27,504.31,2.96, 
85,27, F, adult,1,2,32,132,60,2,1,518.49,515.1,3.39, 
85,27, F, adult,1,7,32,132,61,2,1,699.13,695.89,3.24, 
85,27, F, adult,1,7,32,132,62,2,1,488.05,482.5,5.56, 
85,27, F, adult,1,9,32,132,63,2,1,574.37,571.38,2.99, 
85,27, F, adult,2,3,0,132,64,2,1,0,0,0, 
85,27, F, adult,1,5,32,132,65,2,1,765.91,762.83,3.08, 
85,27, F, adult,1,6,32,132,66,2,1,698.47,695.79,2.68, 
85,27, F, adult,1,8,32,132,67,2,1,717.49,714.3,3.19, 
85,27, F, adult,3,111,100,132,68,2,999,1696.03,1693.15,2.88, 
85,27, F, adult,1,1,0,132,69,2,0,0,0,0, 
85,27, F, adult,1,7,32,132,70,2,1,419.76,416.26,3.5, 
85,27, F, adult,1,1,32,132,71,2,1,310.98,308.06,2.92, 
85,27, F, adult,1,7,32,132,72,2,1,336.96,334.06,2.9, 
85,27, F, adult,1,8,32,132,73,2,1,612,609.14,2.86, 
85,27, F, adult,1,4,32,132,74,2,1,398.77,395.94,2.83, 
85,27, F, adult,1,6,32,132,75,2,1,338.19,335.45,2.73, 
85,27, F, adult,1,6,32,132,76,2,1,420.98,416.83,4.15, 
85,27, F, adult,2,3,0,132,77,2,1,0,0,0, 
85,27, F, adult,1,2,32,132,78,2,1,444.06,440.93,3.13, 
85,27, F, adult,1,8,32,132,79,2,1,604.73,601.89,2.84, 
85,27, F, adult,1,4,32,132,80,2,1,409.39,406.34,3.05, 
85,27, F, adult,1,7,32,132,81,2,1,587.35,584.3,3.05, 
85,27, F, adult,1,8,32,132,82,2,1,698.79,693.36,5.43, 
85,27, F, adult,1,9,32,132,83,2,1,419.29,416.19,3.1, 
85,27, F, adult,2,3,0,132,84,2,1,0,0,0, 
85,27, F, adult,1,6,32,132,85,2,1,288.84,285.88,2.97, 
85,27, F, adult,1,5,32,132,86,2,1,643.83,640.9,2.93, 
85,27, F, adult,1,6,32,132,87,2,1,607.81,604.9,2.91, 
85,27, F, adult,1,8,32,132,88,2,1,408.98,406.1,2.88, 
85,27, F, adult,2,3,0,132,89,2,1,0,0,0, 
85,27, F, adult,1,6,32,132,90,2,1,368.88,366.07,2.81, 
85,27, F, adult,1,5,32,132,91,2,1,443.33,440.66,2.67, 
85,27, F, adult,1,5,32,132,92,2,1,432.85,429.72,3.13, 
85,27, F, adult,1,2,32,132,93,2,1,401.41,398.33,3.08, 
85,27, F, adult,1,2,32,132,94,2,1,627.5,624.2,3.3, 
85,27, F, adult,2,3,0,132,95,2,1,0,0,0, 
85,27, F, adult,1,6,32,132,96,2,1,441.53,438.69,2.84, 
85,27, F, adult,1,9,32,132,97,2,1,500.75,497.82,2.92, 
85,27, F, adult,1,9,32,132,98,2,1,521.39,518.18,3.21, 
85,27, F, adult,2,3,0,132,99,2,1,0,0,0, 
85,27, F, adult,1,9,32,132,100,2,1,550.32,547.55,2.77, 
85,27, F, adult,1,9,32,132,101,2,1,777.53,774.76,2.77, 
85,27, F, adult,1,1,32,132,102,2,1,514.65,511.98,2.67, 
85,27, F, adult,1,9,32,132,103,2,1,647.81,644.77,3.05, 
85,27, F, adult,1,8,32,132,104,2,1,778.85,776.16,2.7, 
85,27, F, adult,1,2,32,132,105,2,1,902.04,898.99,3.04, 
85,27, F, adult,1,2,32,132,106,2,1,705.06,702.12,2.94, 
85,27, F, adult,1,7,32,132,107,2,1,642.28,639.12,3.16, 
85,27, F, adult,1,6,32,132,108,2,1,719.32,716.39,2.94, 
85,27, F, adult,1,1,32,132,109,2,1,681.14,678.62,2.52, 
85,27, F, adult,1,9,32,132,110,2,1,757.39,754.43,2.96, 
85,27, F, adult,1,2,32,132,111,2,1,635.62,632.54,3.08, 
85,27, F, adult,2,3,0,132,112,2,1,0,0,0, 
85,27, F, adult,1,5,32,132,113,2,1,436.44,433.73,2.71, 
85,27, F, adult,1,2,32,132,114,2,1,531.92,524.58,7.34, 
85,27, F, adult,1,1,32,132,115,2,1,636.05,633.15,2.9, 
85,27, F, adult,1,7,32,132,116,2,1,693.27,690.09,3.18, 
85,27, F, adult,3,111,100,132,117,2,999,1938.18,1935.45,2.73, 
85,27, F, adult,1,1,32,132,118,2,1,488.48,485.66,2.83, 
85,27, F, adult,1,4,32,132,119,2,1,434.96,426,8.95, 
85,27, F, adult,2,3,0,132,120,2,1,0,0,0, 
85,27, F, adult,1,4,32,132,121,2,1,327.3,319.36,7.94, 
85,27, F, adult,1,5,32,132,122,2,1,451.94,448.73,3.21, 
85,27, F, adult,1,9,32,132,123,2,1,495.91,492.9,3.01, 
85,27, F, adult,1,8,32,132,124,2,1,502.37,499.56,2.81, 
85,27, F, adult,1,2,32,132,125,2,1,285.6,282.59,3.01, 
85,27, F, adult,3,111,100,132,126,2,999,2173.85,2166.27,7.59, 
85,27, F, adult,1,5,32,132,127,2,1,400.05,397.26,2.8, 
85,27, F, adult,1,1,32,132,128,2,1,346.11,343.12,2.99, 
85,27, F, adult,1,4,32,132,129,2,1,347.96,345.32,2.64, 
85,27, F, adult,2,3,0,132,130,2,1,0,0,0, 
85,27, F, adult,1,6,32,132,131,2,1,362.21,359.54,2.68, 
86,26, F, adult,1,2,32,132,1,1,1,616.82,613.58,3.24, 
86,26, F, adult,1,9,32,132,2,1,1,274.05,266.95,7.1, 
86,26, F, adult,1,9,32,132,3,1,1,247.24,243.13,4.11, 
86,26, F, adult,1,8,32,132,4,1,1,256.39,253.48,2.91, 
86,26, F, adult,1,2,32,132,5,1,1,275.02,271.53,3.49, 
86,26, F, adult,1,4,32,132,6,1,1,310.36,307.36,2.99, 
86,26, F, adult,1,9,32,132,7,1,1,337.8,334.62,3.18, 
86,26, F, adult,1,7,32,132,8,1,1,468.75,465.44,3.31, 
86,26, F, adult,1,1,32,132,9,1,1,355.38,351.09,4.29, 
86,26, F, adult,1,4,32,132,10,1,1,282.34,278.79,3.56, 
86,26, F, adult,1,5,32,132,11,1,1,367.48,364.36,3.12, 
86,26, F, adult,1,8,32,132,12,1,1,639.84,629.02,10.82, 
86,26, F, adult,1,1,32,132,13,1,1,362.79,359.91,2.88, 
86,26, F, adult,1,4,32,132,14,1,1,337.04,334,3.03, 
86,26, F, adult,1,2,32,132,15,1,1,351.92,348.42,3.5, 
86,26, F, adult,1,8,32,132,16,1,1,270.86,266.76,4.09, 
86,26, F, adult,2,3,0,132,17,1,1,0,0,0, 
86,26, F, adult,1,5,32,132,18,1,1,253.37,248.62,4.74, 
86,26, F, adult,1,2,32,132,19,1,1,246.02,243.05,2.97, 
86,26, F, adult,1,1,32,132,20,1,1,291.38,287.7,3.68, 
86,26, F, adult,1,1,32,132,21,1,1,327.54,323.36,4.18, 
86,26, F, adult,1,6,32,132,22,1,1,263.72,260.68,3.04, 
86,26, F, adult,1,7,32,132,23,1,1,13.99,0.87,13.12, 
86,26, F, adult,1,5,32,132,24,1,1,302.23,299.15,3.08, 
86,26, F, adult,1,1,32,132,25,1,1,240.14,237.22,2.92, 
86,26, F, adult,1,6,32,132,26,1,1,316.47,313.3,3.17, 
86,26, F, adult,2,3,0,132,27,1,1,0,0,0, 
86,26, F, adult,1,8,32,132,28,1,1,339.71,335.95,3.76, 
86,26, F, adult,1,7,32,132,29,1,1,269.33,266.45,2.88, 
86,26, F, adult,1,4,32,132,30,1,1,315.97,308.9,7.07, 
86,26, F, adult,1,6,32,132,31,1,1,251.49,248.3,3.2, 
86,26, F, adult,1,5,32,132,32,1,1,344.02,339.78,4.24, 
86,26, F, adult,1,7,32,132,33,1,1,257.29,254.21,3.09, 
86,26, F, adult,2,3,32,132,34,1,0,291.53,287.38,4.15, 
86,26, F, adult,1,4,32,132,35,1,1,455.3,452.37,2.93, 
86,26, F, adult,1,5,32,132,36,1,1,335.56,332.5,3.06, 
86,26, F, adult,1,1,32,132,37,1,1,279.28,275.16,4.12, 
86,26, F, adult,1,7,32,132,38,1,1,342.61,339.33,3.28, 
86,26, F, adult,3,111,98,132,39,1,999,3010.71,3008.15,2.56, 
86,26, F, adult,1,8,32,132,40,1,1,543.19,540.15,3.04, 
86,26, F, adult,1,6,32,132,41,1,1,276.61,273.78,2.84, 
86,26, F, adult,1,1,32,132,42,1,1,247.64,244.92,2.72, 
86,26, F, adult,1,6,32,132,43,1,1,233.36,228.89,4.47, 
86,26, F, adult,1,5,32,132,44,1,1,259.59,255.47,4.11, 
86,26, F, adult,1,7,32,132,45,1,1,82.14,69.94,12.2, 
86,26, F, adult,2,3,0,132,46,1,1,0,0,0, 
86,26, F, adult,1,8,32,132,47,1,1,314.33,307.23,7.1, 
86,26, F, adult,1,5,32,132,48,1,1,281.01,278.29,2.72, 
86,26, F, adult,1,8,32,132,49,1,1,267.63,263.63,4.01, 
86,26, F, adult,3,111,98,132,50,1,999,11493.41,11490.53,2.88, 
86,26, F, adult,1,9,32,132,51,1,1,393.64,390.8,2.84, 
86,26, F, adult,1,6,32,132,52,1,1,296.89,289.87,7.03, 
86,26, F, adult,1,8,32,132,53,1,1,298.5,291.69,6.8, 
86,26, F, adult,1,2,32,132,54,1,1,440.66,431.6,9.06, 
86,26, F, adult,1,2,32,132,55,1,1,330.99,322.44,8.55, 
86,26, F, adult,1,2,32,132,56,1,1,312.89,309.52,3.36, 
86,26, F, adult,2,3,0,132,57,1,1,0,0,0, 
86,26, F, adult,1,8,32,132,58,1,1,338.62,332.12,6.5, 
86,26, F, adult,1,4,32,132,59,1,1,243.64,236.15,7.49, 
86,26, F, adult,1,5,32,132,60,1,1,328.31,321.6,6.71, 
86,26, F, adult,2,3,32,132,61,1,0,294.28,291.6,2.68, 
86,26, F, adult,1,4,32,132,62,1,1,492.72,488.57,4.15, 
86,26, F, adult,1,2,32,132,63,1,1,295.26,291.06,4.2, 
86,26, F, adult,1,6,32,132,64,1,1,292.24,287.53,4.71, 
86,26, F, adult,1,4,32,132,65,1,1,283.66,276.61,7.05, 
86,26, F, adult,1,5,32,132,66,1,1,325.2,321.42,3.77, 
86,26, F, adult,1,8,32,132,67,1,1,266.41,261.64,4.77, 
86,26, F, adult,1,8,32,132,68,1,1,262.82,255.75,7.07, 
86,26, F, adult,2,3,32,132,69,1,0,280.31,276.77,3.54, 
86,26, F, adult,1,9,32,132,70,1,1,514.96,512.31,2.65, 
86,26, F, adult,1,8,32,132,71,1,1,286.49,283.78,2.72, 
86,26, F, adult,1,9,32,132,72,1,1,255.3,246.91,8.39, 
86,26, F, adult,1,2,32,132,73,1,1,13.95,0.88,13.07, 
86,26, F, adult,1,9,32,132,74,1,1,502.56,499.77,2.79, 
86,26, F, adult,1,2,32,132,75,1,1,439.67,436.6,3.06, 
86,26, F, adult,1,7,32,132,76,1,1,413.38,409.15,4.23, 
